1.971214840723184147e-01 -1.276037119548866783e-01 -4.864280803305436329e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.893595912529601022e-01 -1.848502676430927583e-01 -3.480212894986002836e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.336170290000069649e-01 6.647491734395793994e-01 1.841022737086322469e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.643481513641092850e-01 -4.348556573627125332e-01 -3.740100134953925487e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
6.044927597266086527e-01 3.012362081800049607e-01 -1.371613331084318155e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.073622077313538092e-01 -4.615878356379136960e-02 1.333541039208908929e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.132083237695505118e-01 1.372266866638366667e-01 6.795398952480007360e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.333822425926100341e-01 -2.360204043617744607e-01 3.846179624825016852e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-9.931462584615772735e-03 -6.418705652450389376e-01 -6.595251107798501267e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.767799118193939534e-01 2.770818539134529690e-01 5.389258417700528714e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.038232135700785985e-01 -2.544388365565675714e-01 2.770796045744238212e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-6.927185403582045153e-02 3.095128367563791949e-01 -6.349848735147038958e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.209944005590557592e-01 4.509725045339054161e-01 5.476756106261668894e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-5.236282516278697452e-01 4.727023104970821676e-01 -4.686915500511691646e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.920709800064739611e-02 -1.230330269371537749e-01 -4.239880811940267002e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.286346303827637816e-01 -1.010481803824438418e-01 -2.521401824426967586e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.114522447323381543e-01 7.382171282409980551e-01 -3.420881210960598912e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.607075778088360885e-01 -5.837814981769293698e-01 -2.853555510076570198e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.278726715791949381e-02 5.786191203660874527e-02 -2.405342559236436917e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
4.421372104647867673e-01 -3.060136700751386885e-01 4.482009616105601113e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.204580763400667331e-01 2.038038290060874835e-01 -3.943176731739105323e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.297227103781744273e-01 4.649451441311794886e-01 2.655521183573365807e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.874930242196430452e-01 4.033317433971481125e-02 8.158183799897254784e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.000905013218273548e-03 -9.817912921083521427e-02 7.309236840132785629e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.084571133677383781e-01 3.895582907203715139e-01 4.485346794285673955e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.778317743334374978e-01 -3.537635412976147808e-01 -6.078478764496106912e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
6.145921369875270157e-01 -8.889231639797526285e-02 -2.474463132716973046e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.118054287009266234e-01 -2.488864613275504085e-03 -4.701356211767215298e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-7.195867797825342138e-02 4.022305666793188350e-01 5.344777846161399282e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.105677369780612207e-01 5.245736974751415982e-01 4.635976727337277059e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.260181737839993821e-01 8.776163012215527914e-02 5.338799699824523515e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.097228303378700143e-01 -3.108328134306938551e-01 1.647736754373785584e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.007495544098218759e-01 2.011582950689723981e-01 1.767305765413038077e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.978392410869018708e-02 -6.206198413623080501e-02 3.090967341204529234e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.073925471243331875e-01 3.059200469464793959e-01 -2.987876132452959577e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.841927398501210011e-01 3.289933724939574367e-01 -3.385318922373052319e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.674930733815330863e-01 -3.626922565138899768e-01 1.373862307799117166e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-8.732852904368713920e-02 -8.465469663204168438e-02 -5.257851228689340850e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
5.984221925540151449e-02 -3.348161845878039888e-01 3.361183656106689344e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
7.215213924870431117e-02 -6.232880049436720915e-01 9.655950264750748357e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.159890995759329302e-01 -5.087852279773333875e-01 -9.388710579232611986e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
